pl_name,hostname,tic_id
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-51 c,Kepler-51,TIC 27846348
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-517 b,Kepler-517,TIC 138297129
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-1313 b,Kepler-1313,TIC 63213622
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-397 c,Kepler-397,TIC 271963778
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-122 e,Kepler-122,TIC 122714267
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-198 c,Kepler-198,TIC 122519154
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-92 b,Kepler-92,TIC 121943724
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1868 b,Kepler-1868,TIC 275571117
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1869 c,Kepler-1869,TIC 63368895
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1314 b,Kepler-1314,TIC 270955259
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-1870 b,Kepler-1870,TIC 138433618
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-398 b,Kepler-398,TIC 137155210
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-1315 b,Kepler-1315,TIC 271881331
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-201 c,Kepler-201,TIC 138297190
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1316 b,Kepler-1316,TIC 171502232
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1317 b,Kepler-1317,TIC 63005467
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-1318 b,Kepler-1318,TIC 122442545
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-445 c,Kepler-445,TIC 268060194
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-136 b,Kepler-136,TIC 272375343
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-1319 b,Kepler-1319,TIC 417676990
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-203 d,Kepler-203,TIC 169084431
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-399 d,Kepler-399,TIC 172373693
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-1320 b,Kepler-1320,TIC 121603556
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-400 b,Kepler-400,TIC 122707140
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-138 c,Kepler-138,TIC 159376971
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-401 b,Kepler-401,TIC 267746315
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-1321 b,Kepler-1321,TIC 271165895
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-204 c,Kepler-204,TIC 120495446
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1322 b,Kepler-1322,TIC 275490412
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1323 b,Kepler-1323,TIC 63452310
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1324 b,Kepler-1324,TIC 137090755
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-1325 b,Kepler-1325,TIC 164828023
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-402 c,Kepler-402,TIC 158725491
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-1871 b,Kepler-1871,TIC 137634508
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-206 b,Kepler-206,TIC 137342279
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1326 b,Kepler-1326,TIC 184417262
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1327 b,Kepler-1327,TIC 299153388
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-1328 b,Kepler-1328,TIC 164778883
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-403 b,Kepler-403,TIC 159174926
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1688 b,Kepler-1688,TIC 122068161
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1872 b,Kepler-1872,TIC 123230993
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-1873 b,Kepler-1873,TIC 271164726
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-208 c,Kepler-208,TIC 270781284
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1329 b,Kepler-1329,TIC 47977416
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1330 b,Kepler-1330,TIC 122595516
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1714 b,Kepler-1714,TIC 270698316
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1331 b,Kepler-1331,TIC 169083837
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1332 b,Kepler-1332,TIC 159578257
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1333 b,Kepler-1333,TIC 138219367
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-1334 b,Kepler-1334,TIC 299217895
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-211 b,Kepler-211,TIC 352007758
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1335 b,Kepler-1335,TIC 164827658
Kepler-1336 b,Kepler-1336,TIC 272278272
Kepler-1336 b,Kepler-1336,TIC 272278272
Kepler-1336 b,Kepler-1336,TIC 272278272
Kepler-1336 b,Kepler-1336,TIC 272278272
Kepler-1336 b,Kepler-1336,TIC 272278272
